"model","term","id","x","y"
"Weather","Temperature (2m)","5181",-2.77781027522114,-0.325597786122998
"Weather","Temperature (2m)","5181",-2.67078486335125,-0.313052927507352
"Weather","Temperature (2m)","5181",-2.56375945148135,-0.300508068891705
"Weather","Temperature (2m)","5181",-2.45673403961146,-0.287963210276059
"Weather","Temperature (2m)","5181",-2.34970862774157,-0.275418351660412
"Weather","Temperature (2m)","5181",-2.24268321587167,-0.262873493044766
"Weather","Temperature (2m)","5181",-2.13565780400178,-0.250328634429119
"Weather","Temperature (2m)","5181",-2.02863239213189,-0.237783775813473
"Weather","Temperature (2m)","5181",-1.921606980262,-0.225238917197827
"Weather","Temperature (2m)","5181",-1.8145815683921,-0.21269405858218
"Weather","Temperature (2m)","5181",-1.70755615652221,-0.200149199966534
"Weather","Temperature (2m)","5181",-1.60053074465232,-0.187604341350887
"Weather","Temperature (2m)","5181",-1.49350533278243,-0.175059482735241
"Weather","Temperature (2m)","5181",-1.38647992091253,-0.162514624119594
"Weather","Temperature (2m)","5181",-1.27945450904264,-0.149969765503948
"Weather","Temperature (2m)","5181",-1.17242909717275,-0.137424906888301
"Weather","Temperature (2m)","5181",-1.06540368530285,-0.124880048272655
"Weather","Temperature (2m)","5181",-0.958378273432961,-0.112335189657008
"Weather","Temperature (2m)","5181",-0.851352861563068,-0.099790331041362
"Weather","Temperature (2m)","5181",-0.744327449693175,-0.0872454724257156
"Weather","Temperature (2m)","5181",-0.637302037823283,-0.0747006138100691
"Weather","Temperature (2m)","5181",-0.53027662595339,-0.0621557551944227
"Weather","Temperature (2m)","5181",-0.423251214083497,-0.0496108965787762
"Weather","Temperature (2m)","5181",-0.316225802213604,-0.0370660379631298
"Weather","Temperature (2m)","5181",-0.209200390343711,-0.0245211793474833
"Weather","Temperature (2m)","5181",-0.102174978473819,-0.0119763207318368
"Weather","Temperature (2m)","5181",0.00485043339607438,0.000568537883809631
"Weather","Temperature (2m)","5181",0.111875845265967,0.0131133964994561
"Weather","Temperature (2m)","5181",0.21890125713586,0.0256582551151025
"Weather","Temperature (2m)","5181",0.325926669005753,0.038203113730749
"Weather","Temperature (2m)","5181",0.432952080875646,0.0507479723463954
"Weather","Temperature (2m)","5181",0.539977492745538,0.0632928309620419
"Weather","Temperature (2m)","5181",0.647002904615431,0.0758376895776883
"Weather","Temperature (2m)","5181",0.754028316485324,0.0883825481933348
"Weather","Temperature (2m)","5181",0.861053728355217,0.100927406808981
"Weather","Temperature (2m)","5181",0.96807914022511,0.113472265424628
"Weather","Temperature (2m)","5181",1.075104552095,0.126017124040274
"Weather","Temperature (2m)","5181",1.1821299639649,0.138561982655921
"Weather","Temperature (2m)","5181",1.28915537583479,0.151106841271567
"Weather","Temperature (2m)","5181",1.39618078770468,0.163651699887213
"Weather","Temperature (2m)","5181",1.50320619957457,0.17619655850286
"Weather","Temperature (2m)","5181",1.61023161144447,0.188741417118506
"Weather","Temperature (2m)","5181",1.71725702331436,0.201286275734153
"Weather","Temperature (2m)","5181",1.82428243518425,0.213831134349799
"Weather","Temperature (2m)","5181",1.93130784705414,0.226375992965446
"Weather","Temperature (2m)","5181",2.03833325892404,0.238920851581092
"Weather","Temperature (2m)","5181",2.14535867079393,0.251465710196739
"Weather","Temperature (2m)","5181",2.25238408266382,0.264010568812385
"Weather","Temperature (2m)","5181",2.35940949453372,0.276555427428032
"Weather","Temperature (2m)","5181",2.46643490640361,0.289100286043678
"Weather","Temperature (2m)","5181",2.5734603182735,0.301645144659325
"Weather","Temperature (2m)","5181",2.68048573014339,0.314190003274971
"Weather","Temperature (2m)","5181",2.78751114201329,0.326734861890617
"Weather","Temperature (2m)","5181",2.89453655388318,0.339279720506264
"Weather","Temperature (2m)","5181",3.00156196575307,0.35182457912191
"Weather","Temperature (2m)","5181",3.10858737762297,0.364369437737557
