"model","term","id","x","y"
"Vegetation","NDVI","5270",1.38340838067645,-0.169915057448434
"Vegetation","NDVI","5270",1.50695953111891,-0.185090042014442
"Vegetation","NDVI","5270",1.63051068156138,-0.20026502658045
"Vegetation","NDVI","5270",1.75406183200384,-0.215440011146458
"Vegetation","NDVI","5270",1.8776129824463,-0.230614995712467
"Vegetation","NDVI","5277",-5.41190489365909,-0.136925250684031
"Vegetation","NDVI","5277",-5.28835374321663,-0.13379931396137
"Vegetation","NDVI","5277",-5.16480259277416,-0.13067337723871
"Vegetation","NDVI","5277",-5.0412514423317,-0.127547440516049
"Vegetation","NDVI","5277",-4.91770029188923,-0.124421503793389
"Vegetation","NDVI","5277",-4.79414914144677,-0.121295567070729
"Vegetation","NDVI","5277",-4.67059799100431,-0.118169630348068
"Vegetation","NDVI","5277",-4.54704684056184,-0.115043693625408
"Vegetation","NDVI","5277",-4.42349569011938,-0.111917756902747
"Vegetation","NDVI","5277",-4.29994453967691,-0.108791820180087
"Vegetation","NDVI","5277",-4.17639338923445,-0.105665883457426
"Vegetation","NDVI","5277",-4.05284223879198,-0.102539946734766
"Vegetation","NDVI","5277",-3.92929108834952,-0.0994140100121053
"Vegetation","NDVI","5277",-3.80573993790706,-0.0962880732894448
"Vegetation","NDVI","5277",-3.68218878746459,-0.0931621365667843
"Vegetation","NDVI","5277",-3.55863763702213,-0.0900361998441239
"Vegetation","NDVI","5277",-3.43508648657966,-0.0869102631214634
"Vegetation","NDVI","5277",-3.3115353361372,-0.083784326398803
"Vegetation","NDVI","5277",-3.18798418569473,-0.0806583896761425
"Vegetation","NDVI","5277",-3.06443303525227,-0.077532452953482
"Vegetation","NDVI","5277",-2.94088188480981,-0.0744065162308216
"Vegetation","NDVI","5277",-2.81733073436734,-0.0712805795081611
"Vegetation","NDVI","5277",-2.69377958392488,-0.0681546427855006
"Vegetation","NDVI","5277",-2.57022843348241,-0.0650287060628402
"Vegetation","NDVI","5277",-2.44667728303995,-0.0619027693401797
"Vegetation","NDVI","5277",-2.32312613259748,-0.0587768326175192
"Vegetation","NDVI","5277",-2.19957498215502,-0.0556508958948588
"Vegetation","NDVI","5277",-2.07602383171256,-0.0525249591721983
"Vegetation","NDVI","5277",-1.95247268127009,-0.0493990224495378
"Vegetation","NDVI","5277",-1.82892153082763,-0.0462730857268774
"Vegetation","NDVI","5277",-1.70537038038516,-0.0431471490042169
"Vegetation","NDVI","5277",-1.5818192299427,-0.0400212122815564
"Vegetation","NDVI","5277",-1.45826807950023,-0.036895275558896
"Vegetation","NDVI","5277",-1.33471692905777,-0.0337693388362355
"Vegetation","NDVI","5277",-1.2111657786153,-0.030643402113575
"Vegetation","NDVI","5277",-1.08761462817284,-0.0275174653909146
"Vegetation","NDVI","5277",-0.964063477730376,-0.0243915286682541
"Vegetation","NDVI","5277",-0.840512327287912,-0.0212655919455936
"Vegetation","NDVI","5277",-0.716961176845447,-0.0181396552229332
